domain,epochs,iter,样本数,F1,EM
bridgereview,10,2,128,0.7253,0.5841
bridgereview,10,2,256,0.7646,0.6355
bridgereview,10,2,64,0.5444,0.3879
bridgereview,10,2,32,0.1952,0.1028
bridgereview,10,2,2048,0.8860,0.7850
bridgereview,10,2,2844,0.9198,0.8458
bridgereview,10,2,512,0.8178,0.6682
bridgereview,10,2,1024,0.8343,0.7103
bridgereview,10,2,16,0.1219,0.0350
bridgereview,10,2,128,0.6980,0.5444
bridgereview,10,2,256,0.7568,0.6379
bridgereview,10,2,64,0.6537,0.4977
bridgereview,10,2,32,0.2498,0.1238
bridgereview,10,2,2048,0.8835,0.7850
bridgereview,10,2,512,0.8368,0.7103
bridgereview,10,2,1024,0.8534,0.7266
bridgereview,10,2,16,0.0920,0.0280
bridgereview,10,2,128,0.5937,0.4743
bridgereview,10,2,256,0.7600,0.6379
bridgereview,10,2,64,0.4777,0.3411
bridgereview,10,2,2844,0.9132,0.8411
bridgereview,10,2,32,0.2403,0.1425
bridgereview,10,2,2048,0.8913,0.7991
bridgereview,10,2,512,0.8122,0.6706
bridgereview,10,2,1024,0.8666,0.7570
bridgereview,10,2,16,0.1647,0.0818
bridgereview,10,2,128,0.7484,0.5841
bridgereview,10,2,256,0.7859,0.6355
bridgereview,10,2,64,0.6227,0.4182
bridgereview,10,2,2844,0.9209,0.8551
bridgereview,10,2,32,0.2465,0.1472
bridgereview,10,2,2048,0.8634,0.7523
bridgereview,10,2,512,0.8188,0.6869
bridgereview,10,2,1024,0.8670,0.7477
bridgereview,10,2,16,0.1021,0.0561
bridgereview,10,2,128,0.7270,0.5841
bridgereview,10,2,256,0.7792,0.6519
bridgereview,10,2,2844,0.9194,0.8411
bridgereview,10,2,64,0.4946,0.3224
bridgereview,10,2,32,0.1609,0.0607
bridgemacbert_finetune,10,2,2844,0.9120,0.8388
bridgemacbert_finetune,10,2,32,0.1477,0.0561
bridgemacbert_finetune,10,2,16,0.1382,0.0164
bridgemacbert_finetune,10,2,256,0.7745,0.6379
bridgemacbert_finetune,10,2,512,0.8526,0.7196
bridgemacbert_finetune,10,2,64,0.2377,0.1332
bridgemacbert_finetune,10,2,2048,0.8855,0.7874
bridgemacbert_finetune,10,2,1024,0.8486,0.7103
bridgemacbert_finetune,10,2,128,0.6360,0.4930
bridgemacbert_finetune,10,2,32,0.1450,0.0374
bridgemacbert_finetune,10,2,16,0.1176,0.0070
bridgemacbert_finetune,10,2,256,0.7987,0.6659
bridgemacbert_finetune,10,2,512,0.8339,0.7009
bridgemacbert_finetune,10,2,2844,0.9088,0.8388
bridgemacbert_finetune,10,2,64,0.2514,0.1495
bridgemacbert_finetune,10,2,2048,0.8949,0.7921
bridgemacbert_finetune,10,2,1024,0.8658,0.7500
bridgemacbert_finetune,10,2,128,0.6733,0.5187
bridgemacbert_finetune,10,2,32,0.1354,0.0467
bridgemacbert_finetune,10,2,16,0.0811,0.0023
bridgemacbert_finetune,10,2,256,0.7539,0.6308
bridgemacbert_finetune,10,2,512,0.8160,0.6822
bridgemacbert_finetune,10,2,64,0.2886,0.1916
bridgemacbert_finetune,10,2,2048,0.8892,0.7967
bridgemacbert_finetune,10,2,1024,0.8512,0.7360
bridgemacbert_finetune,10,2,128,0.6841,0.5374
bridgemacbert_finetune,10,2,2844,0.9121,0.8411
bridgemacbert_finetune,10,2,2844,0.9099,0.8435
bridgemacbert_finetune,10,2,32,0.1386,0.0491
bridgemacbert_finetune,10,2,16,0.1159,0.0070
bridgemacbert_finetune,10,2,256,0.7808,0.6379
bridgemacbert_finetune,10,2,512,0.8393,0.7173
bridgemacbert_finetune,10,2,64,0.2340,0.1192
bridgemacbert_finetune,10,2,2048,0.8768,0.7710
bridgemacbert_finetune,10,2,1024,0.8638,0.7547
bridgemacbert_finetune,10,2,128,0.6915,0.5467
bridgemacbert_finetune,10,2,32,0.1392,0.0631
bridgemacbert_finetune,10,2,2844,0.9211,0.8481
bridgemacbert_finetune,10,2,16,0.1399,0.0421
bridgemacbert_finetune,10,2,256,0.7839,0.6495
bridgemacbert_finetune,10,2,512,0.8150,0.6963
bridgemacbert_finetune,10,2,64,0.2516,0.1449
bridgemacbert_finetune,10,2,2048,0.8696,0.7523
bridgemacbert_finetune,10,2,1024,0.8560,0.7290
bridgemacbert_finetune,10,2,128,0.6478,0.4860
bridgemacbert_finetune,10,2,32,0.2011,0.1168
bridgemacbert_finetune,10,2,16,0.1056,0.0210
bridgemacbert_finetune,10,2,256,0.7890,0.6682
bridgemacbert_finetune,10,2,512,0.8396,0.7079
bridgemacbert_finetune,10,2,64,0.2726,0.1729
bridgemacbert_finetune,10,2,2048,0.8867,0.7780
bridgemacbert_finetune,10,2,2844,0.9128,0.8388
bridgemacbert_finetune,10,2,1024,0.8557,0.7266
bridgemacbert_finetune,10,2,128,0.6827,0.5444
bridgemacbert_finetune,10,2,32,0.1191,0.0561
bridgemacbert_finetune,10,2,16,0.0764,0.0070
bridgemacbert_finetune,10,2,2844,0.9140,0.8435
bridgemacbert_finetune,10,2,256,0.7536,0.6308
bridgemacbert_finetune,10,2,512,0.8276,0.6869
bridgemacbert_finetune,10,2,64,0.1875,0.1075
bridgemacbert_finetune,10,2,2048,0.8867,0.7921
bridgemacbert_finetune,10,2,1024,0.8379,0.7056
bridgemacbert_finetune,10,2,128,0.6196,0.4439
bridgemacbert_finetune,10,2,32,0.1610,0.0748
bridgemacbert_finetune,10,2,16,0.0506,0.0093
bridgemacbert_finetune,10,2,256,0.7545,0.6215
bridgemacbert_finetune,10,2,512,0.8197,0.6846
bridgemacbert_finetune,10,2,64,0.3229,0.1893
bridgemacbert_finetune,10,2,2048,0.8828,0.7850
bridgemacbert_finetune,10,2,1024,0.8454,0.7407
bridgemacbert_finetune,10,2,128,0.5947,0.4556
bridgemacbert_finetune,10,2,2844,0.9144,0.8458
bridgemacbert_finetune,10,2,2844,0.9057,0.8318
bridgemacbert_finetune,10,2,32,0.1881,0.1145
bridgemacbert_finetune,10,2,16,0.1033,0.0537
bridgemacbert_finetune,10,2,256,0.7799,0.6168
bridgemacbert_finetune,10,2,512,0.8109,0.6752
bridgemacbert_finetune,10,2,64,0.1911,0.1028
bridgemacbert_finetune,10,2,2048,0.8804,0.7804
bridgemacbert_finetune,10,2,1024,0.8526,0.7500
bridgemacbert_finetune,10,2,128,0.6903,0.5421
bridgemacbert_finetune,10,2,32,0.1344,0.0421
bridgemacbert_finetune,10,2,16,0.0710,0.0187
bridgemacbert_finetune,10,2,2844,0.9192,0.8528
bridgemacbert_finetune,10,2,256,0.7926,0.6519
bridgemacbert_finetune,10,2,512,0.8108,0.6706
bridgemacbert_finetune,10,2,64,0.1801,0.1121
bridgemacbert_finetune,10,2,2048,0.8788,0.7710
bridgemacbert_finetune,10,2,1024,0.8384,0.7173
bridgemacbert_finetune,10,2,128,0.7073,0.5607
bridgeroberta_finetune,10,2,256,0.7474,0.6168
bridgeroberta_finetune,10,2,512,0.8396,0.7196
bridgeroberta_finetune,10,2,1024,0.8294,0.7079
bridgeroberta_finetune,10,2,128,0.6311,0.4743
bridgeroberta_finetune,10,2,16,0.1129,0.0397
bridgeroberta_finetune,10,2,32,0.1344,0.0631
bridgeroberta_finetune,10,2,2048,0.8739,0.7827
bridgeroberta_finetune,10,2,64,0.1721,0.0678
bridgeroberta_finetune,10,2,2844,0.9182,0.8505
bridgeroberta_finetune,10,2,256,0.7906,0.6589
bridgeroberta_finetune,10,2,512,0.8135,0.6799
bridgeroberta_finetune,10,2,1024,0.8688,0.7593
bridgeroberta_finetune,10,2,128,0.6487,0.4883
bridgeroberta_finetune,10,2,16,0.0791,0.0023
bridgeroberta_finetune,10,2,32,0.1119,0.0093
bridgeroberta_finetune,10,2,2048,0.8770,0.7804
bridgeroberta_finetune,10,2,2844,0.9069,0.8294
bridgeroberta_finetune,10,2,64,0.1631,0.0701
bridgeroberta_finetune,10,2,256,0.7594,0.6308
bridgeroberta_finetune,10,2,512,0.8185,0.6869
bridgeroberta_finetune,10,2,1024,0.8488,0.7220
bridgeroberta_finetune,10,2,128,0.5760,0.4439
bridgeroberta_finetune,10,2,16,0.0805,0.0164
bridgeroberta_finetune,10,2,32,0.1048,0.0187
bridgeroberta_finetune,10,2,2048,0.8957,0.8084
bridgeroberta_finetune,10,2,2844,0.9207,0.8528
bridgeroberta_finetune,10,2,64,0.2167,0.1121
bridgeroberta_finetune,10,2,256,0.7540,0.6098
bridgeroberta_finetune,10,2,512,0.8206,0.7009
bridgeroberta_finetune,10,2,1024,0.8525,0.7477
bridgeroberta_finetune,10,2,128,0.6440,0.5070
bridgeroberta_finetune,10,2,16,0.1038,0.0304
bridgeroberta_finetune,10,2,2844,0.9097,0.8364
bridgeroberta_finetune,10,2,32,0.1421,0.0537
bridgeroberta_finetune,10,2,2048,0.8798,0.7710
bridgeroberta_finetune,10,2,64,0.1765,0.0841
bridgeroberta_finetune,10,2,256,0.7481,0.6121
bridgeroberta_finetune,10,2,512,0.7996,0.6776
bridgeroberta_finetune,10,2,1024,0.8569,0.7430
bridgeroberta_finetune,10,2,2844,0.9070,0.8294
bridgeroberta_finetune,10,2,128,0.6017,0.4463
bridgeroberta_finetune,10,2,16,0.1179,0.0467
bridgeroberta_finetune,10,2,32,0.1394,0.0724
bridgeroberta_finetune,10,2,2048,0.8601,0.7407
bridgeroberta_finetune,10,2,64,0.1780,0.0911
bridgeroberta_finetune,10,2,256,0.7833,0.6542
bridgeroberta_finetune,10,2,512,0.8299,0.6939
bridgeroberta_finetune,10,2,2844,0.9215,0.8364
bridgeroberta_finetune,10,2,1024,0.8553,0.7383
bridgeroberta_finetune,10,2,128,0.6409,0.4836
bridgeroberta_finetune,10,2,16,0.0953,0.0257
bridgeroberta_finetune,10,2,32,0.1236,0.0374
bridgeroberta_finetune,10,2,2048,0.8859,0.7897
bridgeroberta_finetune,10,2,64,0.1749,0.0888
bridgeroberta_finetune,10,2,2844,0.9102,0.8388
bridgeroberta_finetune,10,2,256,0.7290,0.6005
bridgeroberta_finetune,10,2,512,0.7856,0.6472
bridgeroberta_finetune,10,2,1024,0.8256,0.7079
bridgeroberta_finetune,10,2,128,0.5476,0.3855
bridgeroberta_finetune,10,2,16,0.0832,0.0257
bridgeroberta_finetune,10,2,32,0.1244,0.0491
bridgeroberta_finetune,10,2,2048,0.8732,0.7734
bridgeroberta_finetune,10,2,64,0.1729,0.0724
bridgeroberta_finetune,10,2,256,0.7425,0.6238
bridgeroberta_finetune,10,2,512,0.8074,0.6682
bridgeroberta_finetune,10,2,1024,0.8535,0.7407
bridgeroberta_finetune,10,2,128,0.6542,0.5000
bridgeroberta_finetune,10,2,16,0.0717,0.0280
bridgeroberta_finetune,10,2,2844,0.9175,0.8528
bridgeroberta_finetune,10,2,32,0.1387,0.0678
bridgeroberta_finetune,10,2,2048,0.8779,0.7757
bridgeroberta_finetune,10,2,64,0.2534,0.1729
bridgeroberta_finetune,10,2,256,0.7356,0.5678
bridgeroberta_finetune,10,2,512,0.8066,0.6612
bridgeroberta_finetune,10,2,1024,0.8337,0.7243
bridgeroberta_finetune,10,2,128,0.5964,0.4626
bridgeroberta_finetune,10,2,16,0.0903,0.0117
bridgeroberta_finetune,10,2,32,0.1789,0.1028
bridgeroberta_finetune,10,2,2048,0.8795,0.7804
bridgeroberta_finetune,10,2,2844,0.9064,0.8294
bridgeroberta_finetune,10,2,64,0.1445,0.0864
bridgeroberta_finetune,10,2,256,0.7750,0.6379
bridgeroberta_finetune,10,2,512,0.8253,0.6846
bridgeroberta_finetune,10,2,1024,0.8240,0.6916
bridgeroberta_finetune,10,2,128,0.6556,0.5140
bridgeroberta_finetune,10,2,16,0.0759,0.0350
bridgeroberta_finetune,10,2,32,0.1121,0.0467
bridgeroberta_finetune,10,2,2048,0.8691,0.7664
bridgeroberta_finetune,10,2,64,0.1220,0.0397
bridgeroberta_finetune,10,2,2844,0.9157,0.8458
bridgequestion_type_random,10,2,2048,0.8793,0.7850
bridgequestion_type_random,10,2,512,0.8497,0.7150
bridgequestion_type_random,10,2,1024,0.8536,0.7266
bridgequestion_type_random,10,2,16,0.6473,0.4977
bridgequestion_type_random,10,2,128,0.7788,0.6472
bridgequestion_type_random,10,2,2844,0.9163,0.8458
bridgequestion_type_random,10,2,256,0.8104,0.6822
bridgequestion_type_random,10,2,64,0.7156,0.5724
bridgequestion_type_random,10,2,32,0.6330,0.5023
bridgequestion_type_random,10,2,2048,0.9037,0.7991
bridgequestion_type_random,10,2,512,0.8547,0.7196
bridgequestion_type_random,10,2,1024,0.8901,0.7827
bridgequestion_type_random,10,2,16,0.6656,0.5117
bridgequestion_type_random,10,2,128,0.7592,0.6145
bridgequestion_type_random,10,2,256,0.8152,0.6776
bridgequestion_type_random,10,2,64,0.7576,0.6028
bridgequestion_type_random,10,2,2844,0.9228,0.8528
bridgequestion_type_random,10,2,32,0.6712,0.5117
bridgequestion_type_random,10,2,2048,0.8970,0.8154
bridgequestion_type_random,10,2,512,0.8655,0.7266
bridgequestion_type_random,10,2,1024,0.8520,0.7336
bridgequestion_type_random,10,2,2844,0.9131,0.8458
bridgequestion_type_random,10,2,16,0.6407,0.5117
bridgequestion_type_random,10,2,128,0.7693,0.6075
bridgequestion_type_random,10,2,256,0.8329,0.7079
bridgequestion_type_random,10,2,64,0.7424,0.5794
bridgequestion_type_random,10,2,32,0.7000,0.5374
bridgequestion_type_random,10,2,2048,0.8930,0.7874
bridgequestion_type_random,10,2,2844,0.9308,0.8598
bridgequestion_type_random,10,2,512,0.8650,0.7360
bridgequestion_type_random,10,2,1024,0.8619,0.7477
bridgequestion_type_random,10,2,16,0.6477,0.5000
bridgequestion_type_random,10,2,128,0.7924,0.6495
bridgequestion_type_random,10,2,256,0.8271,0.6893
bridgequestion_type_random,10,2,64,0.7050,0.5841
bridgequestion_type_random,10,2,32,0.6965,0.5421
bridgequestion_type_random,10,2,2048,0.8730,0.7617
bridgequestion_type_random,10,2,2844,0.9240,0.8551
bridgequestion_type_random,10,2,512,0.8499,0.7220
bridgequestion_type_random,10,2,1024,0.8790,0.7640
bridgequestion_type_random,10,2,16,0.6166,0.4766
bridgequestion_type_random,10,2,128,0.8204,0.6916
bridgequestion_type_random,10,2,256,0.7943,0.6542
bridgequestion_type_random,10,2,64,0.7142,0.5654
bridgequestion_type_random,10,2,32,0.7155,0.5584
bridgequestion_type_random,10,2,2844,0.9257,0.8621
bridgequestion_type_random,10,2,2048,0.8897,0.7921
bridgequestion_type_random,10,2,512,0.8414,0.6963
bridgequestion_type_random,10,2,1024,0.8558,0.7383
bridgequestion_type_random,10,2,16,0.5899,0.4322
bridgequestion_type_random,10,2,128,0.7877,0.6542
bridgequestion_type_random,10,2,256,0.8337,0.7126
bridgequestion_type_random,10,2,64,0.7444,0.6005
bridgequestion_type_random,10,2,32,0.6709,0.5164
bridgequestion_type_random,10,2,2048,0.8934,0.7921
bridgequestion_type_random,10,2,2844,0.9247,0.8575
bridgequestion_type_random,10,2,512,0.8243,0.6799
bridgequestion_type_random,10,2,1024,0.8471,0.7243
bridgequestion_type_random,10,2,16,0.5805,0.4393
bridgequestion_type_random,10,2,128,0.8091,0.6659
bridgequestion_type_random,10,2,256,0.7824,0.6565
bridgequestion_type_random,10,2,64,0.7176,0.5771
bridgequestion_type_random,10,2,32,0.6325,0.4907
bridgequestion_type_random,10,2,2048,0.8932,0.7921
bridgequestion_type_random,10,2,512,0.8587,0.7360
bridgequestion_type_random,10,2,1024,0.8648,0.7523
bridgequestion_type_random,10,2,16,0.6474,0.4907
bridgequestion_type_random,10,2,128,0.7934,0.6519
bridgequestion_type_random,10,2,256,0.8107,0.6729
bridgequestion_type_random,10,2,64,0.7591,0.6145
bridgequestion_type_random,10,2,2844,0.9194,0.8575
bridgequestion_type_random,10,2,32,0.6804,0.4953
bridgequestion_type_random,10,2,2048,0.8959,0.7967
bridgequestion_type_random,10,2,512,0.8504,0.7290
bridgequestion_type_random,10,2,1024,0.8582,0.7430
bridgequestion_type_random,10,2,16,0.6785,0.5444
bridgequestion_type_random,10,2,128,0.7776,0.6425
bridgequestion_type_random,10,2,256,0.8164,0.6752
bridgequestion_type_random,10,2,64,0.7603,0.6098
bridgequestion_type_random,10,2,2844,0.9168,0.8435
bridgequestion_type_random,10,2,32,0.6893,0.5117
bridgequestion_type_random,10,2,2048,0.8900,0.7874
bridgequestion_type_random,10,2,512,0.8449,0.7150
bridgequestion_type_random,10,2,1024,0.8641,0.7523
bridgequestion_type_random,10,2,16,0.6610,0.5117
bridgequestion_type_random,10,2,128,0.8049,0.6565
bridgequestion_type_random,10,2,256,0.8231,0.6846
bridgequestion_type_random,10,2,2844,0.9261,0.8528
bridgequestion_type_random,10,2,64,0.7608,0.6075
bridgequestion_type_random,10,2,32,0.6897,0.5093
bridgequestion_type_random_new,10,2,2048,0.9020,0.8084
bridgequestion_type_random_new,10,2,512,0.8460,0.7173
bridgequestion_type_random_new,10,2,1024,0.8568,0.7313
bridgequestion_type_random_new,10,2,16,0.6347,0.4953
bridgequestion_type_random_new,10,2,128,0.7900,0.6425
bridgequestion_type_random_new,10,2,2844,0.9211,0.8551
bridgequestion_type_random_new,10,2,256,0.8151,0.6916
bridgequestion_type_random_new,10,2,64,0.7251,0.5841
bridgequestion_type_random_new,10,2,32,0.6233,0.4977
bridgequestion_type_random_new,10,2,2048,0.8970,0.7944
bridgequestion_type_random_new,10,2,512,0.8413,0.7033
bridgequestion_type_random_new,10,2,1024,0.8797,0.7710
bridgequestion_type_random_new,10,2,16,0.5930,0.4346
bridgequestion_type_random_new,10,2,128,0.7726,0.6355
bridgequestion_type_random_new,10,2,256,0.8219,0.6869
bridgequestion_type_random_new,10,2,64,0.7510,0.5935
bridgequestion_type_random_new,10,2,2844,0.9243,0.8528
bridgequestion_type_random_new,10,2,32,0.6812,0.5210
bridgequestion_type_random_new,10,2,2048,0.9007,0.8154
bridgequestion_type_random_new,10,2,512,0.8497,0.7220
bridgequestion_type_random_new,10,2,1024,0.8626,0.7360
bridgequestion_type_random_new,10,2,2844,0.9172,0.8505
bridgequestion_type_random_new,10,2,16,0.6007,0.4556
bridgequestion_type_random_new,10,2,128,0.7585,0.5935
bridgequestion_type_random_new,10,2,256,0.8298,0.7056
bridgequestion_type_random_new,10,2,64,0.7162,0.5794
bridgequestion_type_random_new,10,2,32,0.6690,0.5210
bridgequestion_type_random_new,10,2,2048,0.8825,0.7757
bridgequestion_type_random_new,10,2,2844,0.9279,0.8551
bridgequestion_type_random_new,10,2,512,0.8519,0.7220
bridgequestion_type_random_new,10,2,1024,0.8633,0.7547
bridgequestion_type_random_new,10,2,16,0.6267,0.4766
bridgequestion_type_random_new,10,2,128,0.7835,0.6472
bridgequestion_type_random_new,10,2,256,0.8154,0.6799
bridgequestion_type_random_new,10,2,64,0.7331,0.6028
bridgequestion_type_random_new,10,2,32,0.6927,0.5421
bridgequestion_type_random_new,10,2,2048,0.8726,0.7617
bridgequestion_type_random_new,10,2,2844,0.9236,0.8551
bridgequestion_type_random_new,10,2,512,0.8565,0.7360
bridgequestion_type_random_new,10,2,1024,0.8667,0.7523
bridgequestion_type_random_new,10,2,16,0.6267,0.4790
bridgequestion_type_random_new,10,2,128,0.8165,0.6869
bridgequestion_type_random_new,10,2,256,0.7899,0.6495
bridgequestion_type_random_new,10,2,64,0.7027,0.5467
bridgequestion_type_random_new,10,2,32,0.7010,0.5350
bridgequestion_type_random_new,10,2,2844,0.9307,0.8645
bridgequestion_type_random_new,10,2,2048,0.8925,0.7944
bridgequestion_type_random_new,10,2,512,0.8372,0.6986
bridgequestion_type_random_new,10,2,1024,0.8556,0.7266
bridgequestion_type_random_new,10,2,16,0.5884,0.4486
bridgequestion_type_random_new,10,2,128,0.7745,0.6355
bridgequestion_type_random_new,10,2,256,0.8410,0.7336
bridgequestion_type_random_new,10,2,64,0.7175,0.5911
bridgequestion_type_random_new,10,2,32,0.6859,0.5350
bridgequestion_type_random_new,10,2,2048,0.8821,0.7827
bridgequestion_type_random_new,10,2,2844,0.9254,0.8551
bridgequestion_type_random_new,10,2,512,0.8252,0.6939
bridgequestion_type_random_new,10,2,1024,0.8520,0.7313
bridgequestion_type_random_new,10,2,16,0.5656,0.4136
bridgequestion_type_random_new,10,2,128,0.7944,0.6495
bridgequestion_type_random_new,10,2,256,0.7947,0.6612
bridgequestion_type_random_new,10,2,64,0.7267,0.5911
bridgequestion_type_random_new,10,2,32,0.6117,0.4579
bridgequestion_type_random_new,10,2,2048,0.8876,0.7944
bridgequestion_type_random_new,10,2,512,0.8679,0.7477
bridgequestion_type_random_new,10,2,1024,0.8733,0.7523
bridgequestion_type_random_new,10,2,16,0.5631,0.4089
bridgequestion_type_random_new,10,2,128,0.7987,0.6565
bridgequestion_type_random_new,10,2,256,0.8159,0.6729
bridgequestion_type_random_new,10,2,64,0.7470,0.6145
bridgequestion_type_random_new,10,2,2844,0.9263,0.8645
bridgequestion_type_random_new,10,2,32,0.6742,0.5187
bridgequestion_type_random_new,10,2,2048,0.8836,0.7921
bridgequestion_type_random_new,10,2,512,0.8400,0.7103
bridgequestion_type_random_new,10,2,1024,0.8564,0.7453
bridgequestion_type_random_new,10,2,16,0.6840,0.5350
bridgequestion_type_random_new,10,2,128,0.7787,0.6379
bridgequestion_type_random_new,10,2,256,0.8100,0.6589
bridgequestion_type_random_new,10,2,64,0.7263,0.5561
bridgequestion_type_random_new,10,2,2844,0.9125,0.8458
bridgequestion_type_random_new,10,2,32,0.6966,0.5350
bridgequestion_type_random_new,10,2,2048,0.8669,0.7617
bridgequestion_type_random_new,10,2,512,0.8422,0.7150
bridgequestion_type_random_new,10,2,1024,0.8566,0.7407
bridgequestion_type_random_new,10,2,16,0.6074,0.4346
bridgequestion_type_random_new,10,2,128,0.7979,0.6449
bridgequestion_type_random_new,10,2,256,0.8128,0.6752
bridgequestion_type_random_new,10,2,2844,0.9242,0.8598
bridgequestion_type_random_new,10,2,64,0.7451,0.5864
bridgequestion_type_random_new,10,2,32,0.6851,0.5047
bridgerandom_answer,10,2,2048,0.8821,0.7827
bridgerandom_answer,10,2,512,0.8363,0.7056
bridgerandom_answer,10,2,1024,0.8337,0.7033
bridgerandom_answer,10,2,16,0.1263,0.0350
bridgerandom_answer,10,2,128,0.6372,0.4883
bridgerandom_answer,10,2,2844,0.9200,0.8481
bridgerandom_answer,10,2,256,0.7488,0.6285
bridgerandom_answer,10,2,64,0.4827,0.3341
bridgerandom_answer,10,2,32,0.1669,0.0678
bridgerandom_answer,10,2,2048,0.8929,0.7991
bridgerandom_answer,10,2,512,0.8129,0.6752
bridgerandom_answer,10,2,1024,0.8643,0.7570
bridgerandom_answer,10,2,16,0.1069,0.0070
bridgerandom_answer,10,2,128,0.6852,0.5280
bridgerandom_answer,10,2,256,0.7737,0.6519
bridgerandom_answer,10,2,64,0.2795,0.1519
bridgerandom_answer,10,2,2844,0.9120,0.8411
bridgerandom_answer,10,2,32,0.1334,0.0327
bridgerandom_answer,10,2,2048,0.8865,0.7967
bridgerandom_answer,10,2,512,0.8171,0.6893
bridgerandom_answer,10,2,1024,0.8418,0.7056
bridgerandom_answer,10,2,2844,0.9056,0.8318
bridgerandom_answer,10,2,16,0.1182,0.0234
bridgerandom_answer,10,2,128,0.6306,0.4836
bridgerandom_answer,10,2,256,0.7444,0.6238
bridgerandom_answer,10,2,64,0.2135,0.1332
bridgerandom_answer,10,2,32,0.1391,0.0421
bridgerandom_answer,10,2,2048,0.8917,0.7780
bridgerandom_answer,10,2,2844,0.9147,0.8388
bridgerandom_answer,10,2,512,0.8230,0.7009
bridgerandom_answer,10,2,1024,0.8448,0.7360
bridgerandom_answer,10,2,16,0.1127,0.0210
bridgerandom_answer,10,2,128,0.6761,0.5397
bridgerandom_answer,10,2,256,0.7536,0.6192
bridgerandom_answer,10,2,64,0.2930,0.1822
bridgerandom_answer,10,2,32,0.1742,0.0631
bridgerandom_answer,10,2,2048,0.8669,0.7570
bridgerandom_answer,10,2,2844,0.9153,0.8411
bridgerandom_answer,10,2,512,0.8200,0.7173
bridgerandom_answer,10,2,1024,0.8629,0.7383
bridgerandom_answer,10,2,16,0.1558,0.0584
bridgerandom_answer,10,2,128,0.6261,0.4813
bridgerandom_answer,10,2,256,0.7633,0.6238
bridgerandom_answer,10,2,64,0.3199,0.1986
bridgerandom_answer,10,2,32,0.1640,0.0841
bridgerandom_answer,10,2,2844,0.9226,0.8551
bridgerandom_answer,10,2,2048,0.8874,0.7991
bridgerandom_answer,10,2,512,0.8107,0.6706
bridgerandom_answer,10,2,1024,0.8459,0.7126
bridgerandom_answer,10,2,16,0.1105,0.0070
bridgerandom_answer,10,2,128,0.6816,0.5491
bridgerandom_answer,10,2,256,0.7750,0.6519
bridgerandom_answer,10,2,64,0.2953,0.2033
bridgerandom_answer,10,2,32,0.1547,0.0467
bridgerandom_answer,10,2,2048,0.8689,0.7710
bridgerandom_answer,10,2,2844,0.9151,0.8458
bridgerandom_answer,10,2,512,0.8067,0.6659
bridgerandom_answer,10,2,1024,0.8159,0.6822
bridgerandom_answer,10,2,16,0.1036,0.0047
bridgerandom_answer,10,2,128,0.6120,0.4720
bridgerandom_answer,10,2,256,0.7653,0.6285
bridgerandom_answer,10,2,64,0.1564,0.0584
bridgerandom_answer,10,2,32,0.1287,0.0257
bridgerandom_answer,10,2,2048,0.8788,0.7734
bridgerandom_answer,10,2,512,0.7985,0.6776
bridgerandom_answer,10,2,1024,0.8477,0.7336
bridgerandom_answer,10,2,16,0.1330,0.0210
bridgerandom_answer,10,2,128,0.6528,0.5350
bridgerandom_answer,10,2,256,0.7676,0.6402
bridgerandom_answer,10,2,64,0.4167,0.2780
bridgerandom_answer,10,2,2844,0.9165,0.8505
bridgerandom_answer,10,2,32,0.1927,0.0818
bridgerandom_answer,10,2,2048,0.8716,0.7757
bridgerandom_answer,10,2,512,0.7943,0.6612
bridgerandom_answer,10,2,1024,0.8403,0.7383
bridgerandom_answer,10,2,16,0.1370,0.0514
bridgerandom_answer,10,2,128,0.6474,0.5070
bridgerandom_answer,10,2,256,0.7577,0.6145
bridgerandom_answer,10,2,64,0.2030,0.1028
bridgerandom_answer,10,2,2844,0.9134,0.8411
bridgerandom_answer,10,2,32,0.1814,0.0981
bridgerandom_answer,10,2,2048,0.8707,0.7664
bridgerandom_answer,10,2,512,0.8177,0.6822
bridgerandom_answer,10,2,1024,0.8408,0.7290
bridgerandom_answer,10,2,16,0.1118,0.0187
bridgerandom_answer,10,2,128,0.6876,0.5350
bridgerandom_answer,10,2,256,0.7657,0.6425
bridgerandom_answer,10,2,2844,0.9150,0.8435
bridgerandom_answer,10,2,64,0.2850,0.1846
bridgerandom_answer,10,2,32,0.1336,0.0280
bridgeall_random,10,2,2048,0.8918,0.7897
bridgeall_random,10,2,512,0.8246,0.6869
bridgeall_random,10,2,1024,0.8332,0.6986
bridgeall_random,10,2,16,0.1396,0.0491
bridgeall_random,10,2,128,0.6806,0.5327
bridgeall_random,10,2,2844,0.9126,0.8364
bridgeall_random,10,2,256,0.7406,0.6028
bridgeall_random,10,2,64,0.4371,0.2944
bridgeall_random,10,2,32,0.1626,0.0701
